customer_id,customer_name,city,customer_type
2843,Drs. Praba Habibi,Surabaya,Individual
2844,Drs. Fitriani Kusmawati,Medan,Individual
2845,Dt. Banawa Wahyuni,Pekanbaru,Business
2846,R.M. Yono Budiyanto,Solo,Individual
2847,Winda Putra,Depok,Business
2848,Radit Prastuti,Solo,Business
2849,Chelsea Nasyidah,Batam,Individual
2850,dr. Lalita Rahmawati,Bandung,Individual
2851,Joko Damanik,Batam,Individual
2852,Maya Najmudin,Surabaya,Individual
2853,Aisyah Nuraini,Solo,Individual
2854,Kezia Rajasa,Surabaya,Individual
2855,Balijan Januar,Sidoarjo,Individual
2856,R.M. Edison Megantara,Bengkulu,Business
2857,Dodo Irawan,Bengkulu,Business
2858,Gaiman Wasita,Malang,Individual
2859,"Cawisadi Halim, M.Ak",Palembang,Individual
2860,Elvina Dongoran,Padang,Individual
2861,"Amelia Salahudin, S.Sos",Bogor,Individual
2862,Galuh Megantara,Surabaya,Business
2863,Janet Rajata,Palembang,Individual
2864,Yunita Lazuardi,Pekanbaru,Business
2865,Damar Permadi,Yogyakarta,Individual
2866,"Drs. Langgeng Prakasa, M.Kom.",Medan,Individual
2867,KH. Johan Winarno,Cirebon,Individual
2868,Embuh Halim,Jakarta,Individual
2869,Malika Puspasari,Pekanbaru,Individual
2870,Bella Laksmiwati,Medan,Individual
2871,Hasim Usada,Bandung,Business
2872,Vino Budiyanto,Surabaya,Individual
2873,Puspa Rahmawati,Yogyakarta,Business
2874,"Baktianto Prayoga, M.Pd",Yogyakarta,Business
2875,"Panji Mahendra, S.Pd",Bengkulu,Individual
2876,drg. Melinda Hutasoit,Malang,Individual
2877,"Hj. Olivia Putra, S.E.I",Bandung,Business
2878,Puput Narpati,Malang,Individual
2879,"Sutan Kawaya Anggraini, M.Pd",Surabaya,Individual
2880,Azalea Adriansyah,Batam,Business
2881,"Dr. Yance Safitri, S.Pd",Batam,Individual
2882,"Caturangga Adriansyah, S.Gz",Batam,Individual
2883,Humaira Rahimah,Yogyakarta,Individual
2884,Zalindra Zulaika,Bekasi,Individual
2885,Kamaria Usamah,Lampung,Individual
2886,Lanang Melani,Bengkulu,Business
2887,Aurora Marpaung,Yogyakarta,Individual
2888,"Patricia Pratiwi, S.Pt",Jakarta,Individual
2889,Clara Widodo,Sidoarjo,Individual
2890,"Dewi Mandala, M.Pd",Solo,Individual
2891,Mala Pranowo,Palembang,Individual
2892,Drs. Wani Simanjuntak,Depok,Business
2893,"Warsita Siregar, S.T.",Pekanbaru,Business
2894,"H. Jabal Saputra, S.H.",Solo,Business
2895,"Galur Siregar, S.Kom",Tangerang,Individual
2896,Rahayu Sitompul,Sidoarjo,Individual
2897,Vino Mansur,Sidoarjo,Individual
2898,"Virman Adriansyah, M.Ak",Cirebon,Individual
2899,Agnes Anggriawan,Solo,Business
2900,"Cawuk Zulkarnain, M.Pd",Sidoarjo,Individual
2901,"Tiara Lestari, S.Sos",Bekasi,Individual
2902,R. Pandu Yulianti,Yogyakarta,Individual
2903,"Bahuwarna Nasyiah, S.Ked",Solo,Individual
2904,"Hj. Maimunah Wulandari, S.IP",Sidoarjo,Individual
2905,Yulia Waluyo,Bengkulu,Individual
2906,"Ir. Kani Wibisono, S.E.",Cirebon,Individual
2907,"Cut Dewi Hariyah, S.I.Kom",Bengkulu,Business
2908,Ibun Anggriawan,Medan,Business
2909,Paiman Damanik,Pekanbaru,Individual
2910,"T. Maman Tamba, S.Kom",Batam,Business
2911,Rahman Susanti,Padang,Business
2912,"Gadang Prasetya, S.H.",Pekanbaru,Individual
2913,Karen Firgantoro,Bogor,Individual
2914,Nilam Sudiati,Jakarta,Business
2915,Adiarja Napitupulu,Cirebon,Business
2916,"Hj. Lala Kusumo, S.T.",Malang,Business
2917,Drs. Nilam Narpati,Yogyakarta,Individual
2918,Sutan Maryanto Pratiwi,Semarang,Business
2919,"Mahmud Suartini, M.Farm",Bengkulu,Individual
2920,Atmaja Rahmawati,Solo,Individual
2921,Panca Haryanto,Cirebon,Individual
2922,Eka Purnawati,Solo,Business
2923,"R.A. Putri Saefullah, S.Kom",Solo,Individual
2924,"Hj. Ayu Wastuti, M.Pd",Palembang,Individual
2925,Tgk. Sabrina Purwanti,Bengkulu,Business
2926,Ade Aryani,Semarang,Individual
2927,"Muni Yulianti, S.Gz",Tangerang,Individual
2928,"dr. Mala Wasita, S.T.",Jambi,Business
2929,Maman Maryati,Tangerang,Business
2930,Nilam Tarihoran,Malang,Individual
2931,KH. Artawan Prasetyo,Malang,Individual
2932,Estiawan Andriani,Jakarta,Business
2933,drg. Galih Ardianto,Padang,Business
2934,Febi Sitorus,Lampung,Individual
2935,Tasnim Pertiwi,Pekanbaru,Individual
2936,"Dt. Okto Prasetyo, S.Farm",Bekasi,Individual
2937,Vero Prayoga,Depok,Individual
2938,Catur Sitompul,Pekanbaru,Individual
2939,Bella Utami,Solo,Individual
2940,"Bakti Dabukke, M.Kom.",Jambi,Individual
2941,Yani Dongoran,Sidoarjo,Business
2942,Hj. Juli Ramadan,Tangerang,Individual
2943,Balangga Kusmawati,Bogor,Individual
2944,Yusuf Siregar,Depok,Individual
2945,"Cut Yuni Sitorus, M.TI.",Bengkulu,Individual
2946,"Sutan Warsa Hidayanto, M.Ak",Medan,Business
2947,Dr. Vanesa Kuswoyo,Cirebon,Business
2948,"Ivan Prastuti, S.IP",Semarang,Business
2949,Aswani Firmansyah,Batam,Individual
2950,Iriana Haryanto,Medan,Individual
2951,"R.M. Aswani Handayani, S.Gz",Lampung,Business
2952,Rahmi Utami,Medan,Individual
2953,Bella Jailani,Bandung,Individual
2954,"Asman Purwanti, S.Gz",Jambi,Individual
2955,Zizi Wibowo,Sidoarjo,Individual
2956,Cinta Safitri,Batam,Individual
2957,"dr. Daruna Rahimah, M.Ak",Bandung,Individual
2958,Jaeman Winarno,Medan,Business
2959,Wulan Aryani,Sidoarjo,Individual
2960,Ir. Cinthia Sirait,Depok,Individual
2961,"Wakiman Wulandari, S.Ked",Surabaya,Individual
2962,Padma Sitompul,Palembang,Individual
2963,R.A. Cici Jailani,Bengkulu,Business
2964,Legawa Hidayat,Medan,Individual
2965,R.A. Queen Mahendra,Bengkulu,Business
2966,"Kacung Rajasa, S.I.Kom",Lampung,Individual
2967,Novi Safitri,Bengkulu,Individual
2968,Fitria Prasasta,Palembang,Individual
2969,Raditya Gunawan,Padang,Business
2970,Cagak Saragih,Pekanbaru,Individual
2971,drg. Oliva Yulianti,Batam,Individual
2972,"Tgk. Galang Padmasari, M.Pd",Bengkulu,Individual
2973,"R.M. Cakrajiya Halimah, S.Pd",Jakarta,Individual
2974,dr. Icha Uwais,Cirebon,Individual
2975,Karja Rahmawati,Medan,Individual
2976,"Mustika Maulana, S.Gz",Malang,Individual
2977,Jono Purwanti,Surabaya,Business
2978,"Cut Lintang Situmorang, S.Kom",Palembang,Individual
2979,Manah Pangestu,Bandung,Business
2980,"R. Ganep Nainggolan, M.Kom.",Cirebon,Individual
2981,"Talia Hastuti, M.Ak",Pekanbaru,Individual
2982,"Julia Prastuti, M.Farm",Cirebon,Individual
2983,Raisa Salahudin,Malang,Individual
2984,Julia Marpaung,Malang,Individual
2985,Jaeman Gunarto,Yogyakarta,Individual
2986,Gawati Adriansyah,Malang,Business
2987,"Darmana Pradana, M.M.",Lampung,Individual
2988,R.A. Halima Laksmiwati,Jakarta,Business
2989,"Vivi Sitompul, S.Sos",Palembang,Individual
2990,Heru Nashiruddin,Bogor,Business
2991,"Cut Karen Anggriawan, S.Pt",Bengkulu,Business
2992,Ana Puspita,Depok,Individual
2993,Caket Siregar,Depok,Individual
2994,Febi Usamah,Sidoarjo,Individual
2995,dr. Aurora Dabukke,Bogor,Individual
2996,Dalimin Suryono,Padang,Individual
2997,Darmaji Saptono,Semarang,Individual
2998,"Ellis Sirait, M.Pd",Yogyakarta,Individual
2999,Cemani Napitupulu,Bandung,Individual
3000,Cecep Saptono,Bekasi,Individual
